 ID, Employee ID, Name, Type, Format, Status, Start Time, End Time, Location, Description, Num Attendees, Recurring, Budget, Created At
2003496906,1507141089,Q1 2024 Business Review,QBR,Virtual,Scheduled,2025-01-28 23:00:36.122537 UTC,2025-01-29 02:00:36.122537 UTC,Zoom Meeting,Regular scheduled meeting,5,TRUE,,2025-01-20 23:00:36.122537 UTC
940185138,1826904509,New Feature Training,Training,In-Person,Scheduled,2025-02-07 23:00:36.123288 UTC,2025-02-08 03:00:36.123288 UTC,Customer HQ,Best practices workshop,8,TRUE,3996.4375482555724,2025-01-10 23:00:36.123288 UTC
918101334,289350603,Annual User Conference,Conference,In-Person,Scheduled,2025-02-02 23:00:36.123987 UTC,2025-02-03 07:00:36.123987 UTC,Customer HQ,Regular scheduled meeting,96,FALSE,25452.51115112287,2025-01-15 23:00:36.123987 UTC
2139936251,81801061,Advanced User Training,Training,Virtual,Scheduled,2025-02-01 23:00:36.126151 UTC,2025-02-02 03:00:36.126151 UTC,Zoom Meeting,Deep dive into advanced functionality,6,TRUE,2386.2798496227897,2025-01-16 23:00:36.126151 UTC
199173115,895334175,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-01-29 23:00:36.126846 UTC,2025-01-30 00:00:36.126846 UTC,Zoom Meeting,Strategic planning session with customer team,4,FALSE,,2025-01-19 23:00:36.126846 UTC
1845235677,519770588,Success Review,Customer Meeting,In-Person,Scheduled,2025-03-25 23:00:36.127596 UTC,2025-03-26 00:00:36.127596 UTC,Customer HQ,Technical architecture review,2,FALSE,,2024-11-25 23:00:36.127596 UTC
280812389,895334175,Implementation Planning,Customer Meeting,In-Person,Scheduled,2025-04-14 23:00:36.130096 UTC,2025-04-15 00:00:36.130096 UTC,Customer HQ,Review current implementation and discuss next steps,5,FALSE,,2024-11-05 23:00:36.130096 UTC
526903437,1816148921,Success Review,Customer Meeting,Virtual,Scheduled,2025-02-11 23:00:36.130908 UTC,2025-02-12 00:00:36.130908 UTC,Zoom Meeting,Review current implementation and discuss next steps,5,FALSE,,2025-01-06 23:00:36.130908 UTC
1517522102,1997519883,Q1 2024 Business Review,QBR,In-Person,Scheduled,2025-01-31 23:00:36.131582 UTC,2025-02-01 02:00:36.131582 UTC,Customer HQ,Regular scheduled meeting,8,TRUE,,2025-01-17 23:00:36.131582 UTC
244292727,1608037409,Product Updates Webinar,Webinar,Virtual,Scheduled,2025-04-15 23:00:36.13245 UTC,2025-04-16 01:00:36.13245 UTC,Zoom Meeting,Learn best practices from industry experts,42,FALSE,,2024-11-04 23:00:36.13245 UTC
160687501,1224300936,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-03-20 23:00:36.140979 UTC,2025-03-21 00:00:36.140979 UTC,Zoom Meeting,Strategic planning session with customer team,2,FALSE,,2024-11-30 23:00:36.140979 UTC
767552605,643793315,Annual User Conference,Conference,Virtual,Scheduled,2025-02-08 23:00:36.143913 UTC,2025-02-09 07:00:36.143913 UTC,Zoom Meeting,Regular scheduled meeting,97,FALSE,30931.659009632836,2025-01-09 23:00:36.143913 UTC
1270557137,1180861141,Best Practices Session,Webinar,In-Person,Scheduled,2025-01-29 23:00:36.14612 UTC,2025-01-30 01:00:36.14612 UTC,Customer HQ,Learn best practices from industry experts,29,FALSE,,2025-01-19 23:00:36.14612 UTC
528682084,126591564,Q1 2024 Business Review,QBR,In-Person,Scheduled,2025-04-07 23:00:36.147681 UTC,2025-04-08 02:00:36.147681 UTC,Customer HQ,Regular scheduled meeting,4,TRUE,,2024-11-12 23:00:36.147681 UTC
1950184891,1837155942,Product Roadmap Discussion,Customer Meeting,In-Person,Scheduled,2025-04-15 23:00:36.158892 UTC,2025-04-16 00:00:36.158892 UTC,Customer HQ,Strategic planning session with customer team,4,FALSE,,2024-11-04 23:00:36.158892 UTC
286767355,2138075717,Implementation Planning,Customer Meeting,In-Person,Scheduled,2025-01-29 23:00:36.159752 UTC,2025-01-30 00:00:36.159752 UTC,Customer HQ,Strategic planning session with customer team,4,FALSE,,2025-01-19 23:00:36.159752 UTC
1241466244,1837155942,Product Updates Webinar,Webinar,Virtual,Scheduled,2025-04-01 23:00:36.161719 UTC,2025-04-02 01:00:36.161719 UTC,Zoom Meeting,Join us for updates on new features and roadmap,50,FALSE,,2024-11-18 23:00:36.161719 UTC
49167476,643793315,Product Updates Webinar,Webinar,In-Person,Scheduled,2025-03-19 23:00:36.162484 UTC,2025-03-20 01:00:36.162484 UTC,Customer HQ,Learn best practices from industry experts,27,FALSE,,2024-12-01 23:00:36.162484 UTC
1941130732,2138075717,Industry Trends Webinar,Webinar,Virtual,Scheduled,2025-01-27 23:00:36.163286 UTC,2025-01-28 01:00:36.163286 UTC,Zoom Meeting,Learn best practices from industry experts,46,FALSE,,2025-01-21 23:00:36.163286 UTC
1302630817,1837155942,Q2 2024 Business Review,QBR,Virtual,Scheduled,2025-02-24 23:00:36.164896 UTC,2025-02-25 02:00:36.164896 UTC,Zoom Meeting,Regular scheduled meeting,6,TRUE,,2024-12-24 23:00:36.164896 UTC
1970100800,374742912,Success Review,Customer Meeting,In-Person,Scheduled,2025-03-07 23:00:36.167285 UTC,2025-03-08 00:00:36.167285 UTC,Customer HQ,Technical architecture review,2,FALSE,,2024-12-13 23:00:36.167285 UTC
408922257,1608037409,New Feature Training,Training,Virtual,Scheduled,2025-04-10 23:00:36.167952 UTC,2025-04-11 03:00:36.167952 UTC,Zoom Meeting,Deep dive into advanced functionality,15,TRUE,2519.070235503553,2024-11-09 23:00:36.167952 UTC
1754047252,1608037409,Annual User Conference,Conference,Virtual,Scheduled,2025-04-14 23:00:36.168622 UTC,2025-04-15 07:00:36.168622 UTC,Zoom Meeting,Regular scheduled meeting,74,FALSE,20408.954616399024,2024-11-05 23:00:36.168622 UTC
2026173325,1398229709,Success Review,Customer Meeting,Virtual,Scheduled,2025-02-19 23:00:36.169318 UTC,2025-02-20 00:00:36.169318 UTC,Zoom Meeting,Strategic planning session with customer team,2,FALSE,,2024-12-29 23:00:36.169318 UTC
615895441,1029413620,Admin Console Workshop,Training,In-Person,Scheduled,2025-04-02 23:00:36.171189 UTC,2025-04-03 03:00:36.171189 UTC,Customer HQ,Hands-on training session for new features,15,TRUE,2859.376125025694,2024-11-17 23:00:36.171189 UTC
1631193784,1398229709,New Feature Training,Training,Virtual,Scheduled,2025-04-08 23:00:36.171868 UTC,2025-04-09 03:00:36.171868 UTC,Zoom Meeting,Deep dive into advanced functionality,7,TRUE,2229.3599579278643,2024-11-11 23:00:36.171868 UTC
878443267,1997519883,Partner Conference,Conference,In-Person,Scheduled,2025-03-18 23:00:36.172631 UTC,2025-03-19 07:00:36.172631 UTC,Customer HQ,Regular scheduled meeting,73,FALSE,38660.23765685016,2024-12-02 23:00:36.172631 UTC
762223490,943289491,New Feature Training,Training,Hybrid,Scheduled,2025-03-24 23:00:36.17335 UTC,2025-03-25 03:00:36.17335 UTC,HQ + Zoom,Deep dive into advanced functionality,5,TRUE,3338.388940630788,2024-11-26 23:00:36.17335 UTC
610900414,519770588,Q1 2024 Business Review,QBR,Virtual,Scheduled,2025-01-29 23:00:36.174975 UTC,2025-01-30 02:00:36.174975 UTC,Zoom Meeting,Regular scheduled meeting,7,TRUE,,2025-01-19 23:00:36.174975 UTC
1409695056,1224300936,Product Roadmap Discussion,Customer Meeting,Hybrid,Scheduled,2025-04-15 23:00:36.175715 UTC,2025-04-16 00:00:36.175715 UTC,HQ + Zoom,Strategic planning session with customer team,2,FALSE,,2024-11-04 23:00:36.175715 UTC
789934046,1816148921,Advanced User Training,Training,Virtual,Scheduled,2025-01-29 23:00:36.17639 UTC,2025-01-30 03:00:36.17639 UTC,Zoom Meeting,Hands-on training session for new features,12,TRUE,2826.3636418931032,2025-01-19 23:00:36.17639 UTC
1174402760,374742912,Industry Summit,Conference,Virtual,Scheduled,2025-02-09 23:00:36.177165 UTC,2025-02-10 07:00:36.177165 UTC,Zoom Meeting,Regular scheduled meeting,74,FALSE,28992.0569605938,2025-01-08 23:00:36.177165 UTC
1742189916,1029413620,Admin Console Workshop,Training,Virtual,Scheduled,2025-02-25 23:00:36.179108 UTC,2025-02-26 03:00:36.179108 UTC,Zoom Meeting,Hands-on training session for new features,6,TRUE,2375.33338775705,2024-12-23 23:00:36.179108 UTC
2121830333,126591564,Partner Conference,Conference,Virtual,Scheduled,2025-01-27 23:00:36.17982 UTC,2025-01-28 07:00:36.17982 UTC,Zoom Meeting,Regular scheduled meeting,97,FALSE,33351.22102003786,2025-01-21 23:00:36.17982 UTC
157124875,289350603,Q3 2024 Business Review,QBR,Virtual,Scheduled,2025-03-25 23:00:36.180573 UTC,2025-03-26 02:00:36.180573 UTC,Zoom Meeting,Regular scheduled meeting,7,TRUE,,2024-11-25 23:00:36.180573 UTC
670948918,1997519883,Best Practices Session,Webinar,Virtual,Scheduled,2025-04-14 23:00:36.18121 UTC,2025-04-15 01:00:36.18121 UTC,Zoom Meeting,Interactive Q&A session with product team,26,FALSE,,2024-11-05 23:00:36.18121 UTC
1534010728,126591564,Product Updates Webinar,Webinar,Virtual,Scheduled,2025-03-14 23:00:36.182922 UTC,2025-03-15 01:00:36.182922 UTC,Zoom Meeting,Learn best practices from industry experts,22,FALSE,,2024-12-06 23:00:36.182922 UTC
2089602051,519770588,Admin Console Workshop,Training,Virtual,Scheduled,2025-04-15 23:00:36.184366 UTC,2025-04-16 03:00:36.184366 UTC,Zoom Meeting,Hands-on training session for new features,9,TRUE,2451.3350750420295,2024-11-04 23:00:36.184366 UTC
562025851,1029413620,Product Roadmap Discussion,Customer Meeting,In-Person,Scheduled,2025-02-27 23:00:36.185096 UTC,2025-02-28 00:00:36.185096 UTC,Customer HQ,Review current implementation and discuss next steps,2,FALSE,,2024-12-21 23:00:36.185096 UTC
631071876,374742912,Industry Summit,Conference,Virtual,Scheduled,2025-02-14 23:00:36.187359 UTC,2025-02-15 07:00:36.187359 UTC,Zoom Meeting,Regular scheduled meeting,62,FALSE,27372.991067062714,2025-01-03 23:00:36.187359 UTC
1107246351,1837155942,Success Review,Customer Meeting,In-Person,Scheduled,2025-03-05 23:00:36.188026 UTC,2025-03-06 00:00:36.188026 UTC,Customer HQ,Strategic planning session with customer team,3,FALSE,,2024-12-15 23:00:36.188026 UTC
666564073,951775129,Q2 2024 Business Review,QBR,Virtual,Scheduled,2025-04-11 23:00:36.190077 UTC,2025-04-12 02:00:36.190077 UTC,Zoom Meeting,Regular scheduled meeting,7,TRUE,,2024-11-08 23:00:36.190077 UTC
436374291,1507141089,Q1 2024 Business Review,QBR,Hybrid,Scheduled,2025-04-08 23:00:36.190905 UTC,2025-04-09 02:00:36.190905 UTC,HQ + Zoom,Regular scheduled meeting,4,TRUE,,2024-11-11 23:00:36.190905 UTC
107232404,1029413620,Advanced User Training,Training,Hybrid,Scheduled,2025-01-26 23:00:36.191589 UTC,2025-01-27 03:00:36.191589 UTC,HQ + Zoom,Deep dive into advanced functionality,8,TRUE,4806.995263890901,2025-01-22 23:00:36.191589 UTC
1911645253,519770588,Success Review,Customer Meeting,In-Person,Scheduled,2025-03-01 23:00:36.19955 UTC,2025-03-02 00:00:36.19955 UTC,Customer HQ,Technical architecture review,4,FALSE,,2024-12-19 23:00:36.19955 UTC
849397929,1157138452,Advanced User Training,Training,Hybrid,Scheduled,2025-03-23 23:00:36.201584 UTC,2025-03-24 03:00:36.201584 UTC,HQ + Zoom,Deep dive into advanced functionality,7,TRUE,3785.7694894631163,2024-11-27 23:00:36.201584 UTC
678357371,840859815,Success Review,Customer Meeting,In-Person,Scheduled,2025-02-16 23:00:36.203842 UTC,2025-02-17 00:00:36.203842 UTC,Customer HQ,Technical architecture review,5,FALSE,,2025-01-01 23:00:36.203842 UTC
661750374,951775129,Success Review,Customer Meeting,In-Person,Scheduled,2025-02-02 23:00:36.206069 UTC,2025-02-03 00:00:36.206069 UTC,Customer HQ,Technical architecture review,4,FALSE,,2025-01-15 23:00:36.206069 UTC
2116609911,81801061,Industry Trends Webinar,Webinar,Hybrid,Scheduled,2025-04-08 23:00:36.227749 UTC,2025-04-09 01:00:36.227749 UTC,HQ + Zoom,Join us for updates on new features and roadmap,37,FALSE,,2024-11-11 23:00:36.227749 UTC
1402918310,519770588,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-03-22 23:00:36.228499 UTC,2025-03-23 00:00:36.228499 UTC,Zoom Meeting,Strategic planning session with customer team,3,FALSE,,2024-11-28 23:00:36.228499 UTC
682303101,289350603,Q2 2024 Business Review,QBR,Virtual,Scheduled,2025-03-23 23:00:36.229216 UTC,2025-03-24 02:00:36.229216 UTC,Zoom Meeting,Regular scheduled meeting,5,TRUE,,2024-11-27 23:00:36.229216 UTC
347620971,951775129,Product Updates Webinar,Webinar,In-Person,Scheduled,2025-02-01 23:00:36.231631 UTC,2025-02-02 01:00:36.231631 UTC,Customer HQ,Interactive Q&A session with product team,42,FALSE,,2025-01-16 23:00:36.231631 UTC
1208814205,1157138452,Q3 2024 Business Review,QBR,In-Person,Scheduled,2025-01-25 23:00:36.232319 UTC,2025-01-26 02:00:36.232319 UTC,Customer HQ,Regular scheduled meeting,7,TRUE,,2025-01-23 23:00:36.232319 UTC
1491808785,943289491,Industry Trends Webinar,Webinar,Virtual,Scheduled,2025-02-11 23:00:36.23307 UTC,2025-02-12 01:00:36.23307 UTC,Zoom Meeting,Join us for updates on new features and roadmap,33,FALSE,,2025-01-06 23:00:36.23307 UTC
2038145733,1816148921,Best Practices Session,Webinar,Virtual,Scheduled,2025-01-31 23:00:36.234954 UTC,2025-02-01 01:00:36.234954 UTC,Zoom Meeting,Interactive Q&A session with product team,20,FALSE,,2025-01-17 23:00:36.234954 UTC
573950719,1398229709,Success Review,Customer Meeting,Virtual,Scheduled,2025-03-30 23:00:36.235654 UTC,2025-03-31 00:00:36.235654 UTC,Zoom Meeting,Review current implementation and discuss next steps,5,FALSE,,2024-11-20 23:00:36.235654 UTC
965562827,1816148921,Success Review,Customer Meeting,Virtual,Scheduled,2025-02-05 23:00:36.23763 UTC,2025-02-06 00:00:36.23763 UTC,Zoom Meeting,Technical architecture review,5,FALSE,,2025-01-12 23:00:36.23763 UTC
1164298210,126591564,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-03-25 23:00:36.238425 UTC,2025-03-26 00:00:36.238425 UTC,Zoom Meeting,Technical architecture review,2,FALSE,,2024-11-25 23:00:36.238425 UTC
345171366,2138075717,Implementation Planning,Customer Meeting,Hybrid,Scheduled,2025-04-01 23:00:36.239231 UTC,2025-04-02 00:00:36.239231 UTC,HQ + Zoom,Strategic planning session with customer team,4,FALSE,,2024-11-18 23:00:36.239231 UTC
908918665,1507141089,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-02-19 23:00:36.240922 UTC,2025-02-20 00:00:36.240922 UTC,Zoom Meeting,Technical architecture review,4,FALSE,,2024-12-29 23:00:36.240922 UTC
1861494252,1816148921,Industry Trends Webinar,Webinar,Virtual,Scheduled,2025-02-21 23:00:36.241644 UTC,2025-02-22 01:00:36.241644 UTC,Zoom Meeting,Join us for updates on new features and roadmap,49,FALSE,,2024-12-27 23:00:36.241644 UTC
72434187,1050508733,Best Practices Session,Webinar,Virtual,Scheduled,2025-01-28 23:00:36.243374 UTC,2025-01-29 01:00:36.243374 UTC,Zoom Meeting,Learn best practices from industry experts,26,FALSE,,2025-01-20 23:00:36.243374 UTC
1119179246,126591564,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-03-26 23:00:36.244178 UTC,2025-03-27 00:00:36.244178 UTC,Zoom Meeting,Technical architecture review,2,FALSE,,2024-11-24 23:00:36.244178 UTC
2080047513,126591564,Implementation Planning,Customer Meeting,In-Person,Scheduled,2025-02-28 23:00:36.24498 UTC,2025-03-01 00:00:36.24498 UTC,Customer HQ,Review current implementation and discuss next steps,3,FALSE,,2024-12-20 23:00:36.24498 UTC
1454355169,1837155942,Q2 2024 Business Review,QBR,Virtual,Scheduled,2025-03-25 23:00:36.246933 UTC,2025-03-26 02:00:36.246933 UTC,Zoom Meeting,Regular scheduled meeting,4,TRUE,,2024-11-25 23:00:36.246933 UTC
451770452,289350603,Implementation Planning,Customer Meeting,In-Person,Scheduled,2025-04-19 23:00:36.247792 UTC,2025-04-20 00:00:36.247792 UTC,Customer HQ,Strategic planning session with customer team,3,FALSE,,2024-10-31 23:00:36.247792 UTC
156231142,1997519883,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-03-02 23:00:36.248597 UTC,2025-03-03 00:00:36.248597 UTC,Zoom Meeting,Strategic planning session with customer team,3,FALSE,,2024-12-18 23:00:36.248597 UTC
1050539314,1157138452,Industry Trends Webinar,Webinar,In-Person,Scheduled,2025-02-22 23:00:36.250262 UTC,2025-02-23 01:00:36.250262 UTC,Customer HQ,Learn best practices from industry experts,24,FALSE,,2024-12-26 23:00:36.250262 UTC
323532852,1029413620,Implementation Planning,Customer Meeting,In-Person,Scheduled,2025-02-22 23:00:36.250982 UTC,2025-02-23 00:00:36.250982 UTC,Customer HQ,Review current implementation and discuss next steps,2,FALSE,,2024-12-26 23:00:36.250982 UTC
751957207,2138075717,Product Roadmap Discussion,Customer Meeting,Hybrid,Scheduled,2025-03-01 23:00:36.251828 UTC,2025-03-02 00:00:36.251828 UTC,HQ + Zoom,Strategic planning session with customer team,4,FALSE,,2024-12-19 23:00:36.251828 UTC
907220905,81801061,Q1 2024 Business Review,QBR,Hybrid,Scheduled,2025-03-24 23:00:36.260476 UTC,2025-03-25 02:00:36.260476 UTC,HQ + Zoom,Regular scheduled meeting,5,TRUE,,2024-11-26 23:00:36.260476 UTC
453912691,1997519883,Product Updates Webinar,Webinar,Virtual,Scheduled,2025-04-08 23:00:36.262043 UTC,2025-04-09 01:00:36.262043 UTC,Zoom Meeting,Interactive Q&A session with product team,32,FALSE,,2024-11-11 23:00:36.262043 UTC
1235238874,1837155942,Annual User Conference,Conference,In-Person,Scheduled,2025-03-01 23:00:36.263886 UTC,2025-03-02 07:00:36.263886 UTC,Customer HQ,Regular scheduled meeting,80,FALSE,22664.07964482547,2024-12-19 23:00:36.263886 UTC
1399825297,1157138452,Admin Console Workshop,Training,In-Person,Scheduled,2025-02-19 23:00:36.265963 UTC,2025-02-20 03:00:36.265963 UTC,Customer HQ,Best practices workshop,9,TRUE,3596.286271366419,2024-12-29 23:00:36.265963 UTC
596290570,1050508733,Implementation Planning,Customer Meeting,In-Person,Scheduled,2025-04-21 23:00:36.268253 UTC,2025-04-22 00:00:36.268253 UTC,Customer HQ,Strategic planning session with customer team,3,FALSE,,2024-10-29 23:00:36.268253 UTC
1111716840,951775129,Success Review,Customer Meeting,Virtual,Scheduled,2025-03-08 23:00:36.287689 UTC,2025-03-09 00:00:36.287689 UTC,Zoom Meeting,Technical architecture review,5,FALSE,,2024-12-12 23:00:36.287689 UTC
503020729,1180861141,Industry Summit,Conference,Virtual,Scheduled,2025-04-20 23:00:36.288425 UTC,2025-04-21 07:00:36.288425 UTC,Zoom Meeting,Regular scheduled meeting,91,FALSE,20380.149606091825,2024-10-30 23:00:36.288425 UTC
313444842,126591564,Annual User Conference,Conference,In-Person,Scheduled,2025-03-24 23:00:36.290702 UTC,2025-03-25 07:00:36.290702 UTC,Customer HQ,Regular scheduled meeting,71,FALSE,14486.565884318803,2024-11-26 23:00:36.290702 UTC
1494079229,1029413620,Advanced User Training,Training,Virtual,Scheduled,2025-03-01 23:00:36.291552 UTC,2025-03-02 03:00:36.291552 UTC,Zoom Meeting,Deep dive into advanced functionality,13,TRUE,1837.5460258965616,2024-12-19 23:00:36.291552 UTC
479725647,1837155942,Industry Summit,Conference,In-Person,Scheduled,2025-03-23 23:00:36.292295 UTC,2025-03-24 07:00:36.292295 UTC,Customer HQ,Regular scheduled meeting,87,FALSE,10997.17483282602,2024-11-27 23:00:36.292295 UTC
1091830323,81801061,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-02-26 23:00:36.294425 UTC,2025-02-27 00:00:36.294425 UTC,Zoom Meeting,Technical architecture review,5,FALSE,,2024-12-22 23:00:36.294425 UTC
20292558,1398229709,Annual User Conference,Conference,Virtual,Scheduled,2025-02-11 23:00:36.295161 UTC,2025-02-12 07:00:36.295161 UTC,Zoom Meeting,Regular scheduled meeting,58,FALSE,48164.783095463,2025-01-06 23:00:36.295161 UTC
659277789,2138075717,Best Practices Session,Webinar,Virtual,Scheduled,2025-02-21 23:00:36.295908 UTC,2025-02-22 01:00:36.295908 UTC,Zoom Meeting,Learn best practices from industry experts,49,FALSE,,2024-12-27 23:00:36.295908 UTC
1925997242,1398229709,Advanced User Training,Training,In-Person,Scheduled,2025-03-22 23:00:36.298205 UTC,2025-03-23 03:00:36.298205 UTC,Customer HQ,Best practices workshop,10,TRUE,2898.6774518401826,2024-11-28 23:00:36.298205 UTC
1498822505,126591564,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-04-14 23:00:36.298952 UTC,2025-04-15 00:00:36.298952 UTC,Zoom Meeting,Strategic planning session with customer team,4,FALSE,,2024-11-05 23:00:36.298952 UTC
