 Degradation Factor ID, Health Assessment ID, Factor
2090347565,591536028,Age
1071800979,591536028,Physical Damage
1261837846,591536028,Thermal Stress
1058605666,591536028,Weather Damage
1931500043,591536028,Rust
1361691815,860631114,Electrical Stress
1977402921,860631114,Electrical Stress
1958574074,860631114,Environmental Exposure
1714776160,860631114,Thermal Stress
1819101762,466468203,Thermal Stress
1868467947,466468203,Wear
1949504786,2095303161,Age
1302924374,1164374555,Wear
1389046832,1164374555,Electrical Stress
538168785,1164374555,Wear
82933444,1164374555,Thermal Stress
927438132,1164374555,Environmental Exposure
1515932047,182515185,Electrical Stress
1370483759,182515185,Electrical Stress
781905562,182515185,Weather Damage
1032954124,1534091457,Rust
1128685147,1534091457,Weather Damage
1562826450,1534091457,Thermal Stress
1671286967,1148754715,Electrical Stress
397886846,1148754715,Environmental Exposure
254514059,1148754715,Environmental Exposure
1456858560,1148754715,Thermal Stress
1126707644,1148754715,Wear
1080613948,11759078,Thermal Stress
1693905482,11759078,Environmental Exposure
632464560,11759078,Wear
589689123,11759078,Environmental Exposure
786485734,11759078,Thermal Stress
1518183406,312223955,Age
377417506,312223955,Electrical Stress
1847146955,312223955,Environmental Exposure
1663939962,1563088483,Electrical Stress
398946100,1563088483,Physical Damage
1004872550,1563088483,Age
1391624794,1563088483,Environmental Exposure
1149763787,1563088483,Environmental Exposure
625783117,1426487834,Wear
876058279,1426487834,Age
1223372278,1426487834,Wear
1139274040,1426487834,Rust
1745948414,586311973,Electrical Stress
1310943858,586311973,Environmental Exposure
1092434103,586311973,Environmental Exposure
1386526200,586311973,Weather Damage
1374608858,513809159,Thermal Stress
17332484,513809159,Rust
629344681,513809159,Electrical Stress
961556965,513809159,Physical Damage
2023179565,513809159,Wear
501039832,1177913110,Physical Damage
1629827715,1177913110,Weather Damage
569073177,1177913110,Rust
1985350614,1177913110,Electrical Stress
825958240,755646313,Age
1552762832,755646313,Physical Damage
2145066689,755646313,Environmental Exposure
1657895682,1322202360,Electrical Stress
177836188,1322202360,Wear
913749193,1322202360,Wear
745195637,1322202360,Environmental Exposure
1171811199,1322202360,Thermal Stress
178915746,214722282,Physical Damage
1492372685,214722282,Wear
232581301,214722282,Electrical Stress
1365186131,193773738,Weather Damage
983422464,193773738,Physical Damage
134784810,193773738,Weather Damage
1350539099,193773738,Wear
1917849505,193773738,Age
2134291784,1012314558,Thermal Stress
1125666978,1012314558,Wear
650166606,1012314558,Electrical Stress
712493870,1210415696,Age
1951556311,1210415696,Electrical Stress
971038462,1210415696,Physical Damage
440499098,1210415696,Environmental Exposure
755001914,1210415696,Age
102139284,216137586,Thermal Stress
1558940863,216137586,Electrical Stress
1351557980,216137586,Environmental Exposure
338776150,216137586,Electrical Stress
1107083591,216137586,Weather Damage
1570363077,1774409122,Age
2056029450,1774409122,Thermal Stress
1040798859,1774409122,Wear
297268591,1774409122,Physical Damage
1195029825,1645918828,Thermal Stress
738715575,1645918828,Environmental Exposure
648231063,1645918828,Age
1477014830,1645918828,Age
693741742,1645918828,Thermal Stress
1596436840,897944781,Physical Damage
338489291,897944781,Thermal Stress
923194615,897944781,Weather Damage
1976868907,967616536,Age
387869825,967616536,Physical Damage
1888345823,967616536,Age
990990913,1783162555,Physical Damage
1769736348,1783162555,Age
954696132,1783162555,Rust
439040560,1783162555,Rust
893454945,1783162555,Electrical Stress
268561335,5346206,Weather Damage
1310219705,5346206,Electrical Stress
846222081,5346206,Electrical Stress
16118582,2050176736,Rust
438195719,2050176736,Electrical Stress
535668743,2050176736,Weather Damage
1996409728,111280481,Rust
331400681,111280481,Rust
229073436,1717666757,Wear
512846481,1717666757,Age
403798430,1717666757,Age
680058660,1717666757,Electrical Stress
1639650187,1775832478,Age
1492891617,1775832478,Weather Damage
1677180393,1854135031,Environmental Exposure
1962613221,1854135031,Thermal Stress
1302160070,1854135031,Weather Damage
386148124,351733815,Environmental Exposure
778087477,351733815,Age
1265304082,351733815,Thermal Stress
2095027084,641603540,Age
1531369236,641603540,Environmental Exposure
736137169,641603540,Environmental Exposure
2047446255,2067424624,Environmental Exposure
695376157,2067424624,Wear
1170453560,1136242638,Age
625075097,1136242638,Environmental Exposure
1930041241,434275639,Wear
811388968,434275639,Thermal Stress
877238511,1423071239,Environmental Exposure
1983025031,1423071239,Age
1459432734,1423071239,Weather Damage
745614262,1423071239,Wear
1416434687,1565305844,Weather Damage
1076443241,1565305844,Rust
2075104735,1565305844,Weather Damage
550360778,1565305844,Wear
1155749871,649781339,Physical Damage
89682519,649781339,Environmental Exposure
196489467,649781339,Age
1053092746,1458352938,Rust
525831127,1458352938,Environmental Exposure
325250165,1458352938,Electrical Stress
2083573789,597355658,Wear
1471796268,597355658,Thermal Stress
455258367,597355658,Weather Damage
1741148144,597355658,Wear
1415098685,1252628960,Environmental Exposure
1467848455,1252628960,Environmental Exposure
1300214657,1252628960,Environmental Exposure
526856289,841607004,Wear
88884494,841607004,Age
982007849,841607004,Wear
2126917927,841607004,Weather Damage
1569416446,841607004,Thermal Stress
472162134,1407912200,Environmental Exposure
902200295,1407912200,Rust
690740358,1407912200,Weather Damage
630253950,1407912200,Wear
1039306403,1091449586,Environmental Exposure
9298545,1091449586,Electrical Stress
114656100,1091449586,Age
429275703,1091449586,Wear
799083873,1091449586,Age
154067332,656776652,Physical Damage
2049807220,656776652,Wear
300171623,656776652,Electrical Stress
564270929,656776652,Thermal Stress
1272028898,616718407,Electrical Stress
755647473,616718407,Physical Damage
2096640063,616718407,Wear
1950060759,616718407,Age
1023742934,1301158935,Thermal Stress
106733872,1301158935,Age
2080600638,1301158935,Rust
672388752,1301158935,Thermal Stress
1320906031,1902048639,Weather Damage
842710278,1902048639,Wear
121308094,1245880730,Physical Damage
1611172888,1245880730,Electrical Stress
88259568,1245880730,Electrical Stress
2134657701,1245880730,Age
1910070659,392384461,Physical Damage
2089884954,392384461,Weather Damage
1476344432,392384461,Age
1382411704,392384461,Wear
921768201,2003275945,Physical Damage
2045938662,2003275945,Electrical Stress
1130843660,2003275945,Wear
1838690423,269386291,Age
1184002335,269386291,Environmental Exposure
857807877,269386291,Wear
1242630663,269386291,Thermal Stress
1771543295,1308702600,Age
254704936,1308702600,Physical Damage
1733921379,1308702600,Physical Damage
57765075,1308702600,Age
1516174078,1308702600,Age
1269406092,1951178558,Electrical Stress
713058584,1951178558,Rust
755445641,1951178558,Environmental Exposure
1451697503,1951178558,Rust
883427036,1951178558,Physical Damage
865352482,1959705542,Rust
351563370,1959705542,Rust
18197573,1959705542,Physical Damage
1299408142,1959705542,Environmental Exposure
1984920761,1756927078,Wear
789098821,1756927078,Physical Damage
1223772626,1756927078,Wear
319902345,1129922060,Age
278170083,1129922060,Thermal Stress
1070826767,1129922060,Thermal Stress
751760100,1289171018,Age
417055313,1289171018,Physical Damage
1832208797,1289171018,Age
1336150011,1018535413,Thermal Stress
1254307970,1476357832,Weather Damage
2124084656,1476357832,Weather Damage
2131776744,1476357832,Age
1154370640,1476357832,Weather Damage
1183410972,1476357832,Wear
1308550312,1908309506,Rust
1744693154,1908309506,Weather Damage
758177433,1908309506,Rust
1513703359,1908309506,Wear
77395720,1510459328,Wear
1300096011,1510459328,Thermal Stress
2082025147,1510459328,Physical Damage
910670455,1242494304,Electrical Stress
2012157597,1242494304,Weather Damage
2092408962,1242494304,Thermal Stress
1901005847,1242494304,Age
982769921,1242494304,Weather Damage
1290505190,1082559862,Thermal Stress
1910247012,1082559862,Thermal Stress
236865337,847978000,Age
1398851991,1904798502,Electrical Stress
400224008,1904798502,Environmental Exposure
912385579,1904798502,Wear
1950109520,1608808782,Electrical Stress
910202783,1608808782,Age
1133337783,1608808782,Electrical Stress
2124677700,1214768722,Physical Damage
1114256421,1214768722,Environmental Exposure
1083894039,1214768722,Weather Damage
1201379393,1214768722,Wear
1481771935,1214768722,Electrical Stress
2016402131,134722605,Thermal Stress
1617045517,134722605,Rust
1044433118,134722605,Environmental Exposure
1298710324,134722605,Rust
368005028,134722605,Rust
2110763417,2007894804,Weather Damage
722537979,2007894804,Rust
722259500,2007894804,Physical Damage
56578970,2007894804,Weather Damage
96234433,2031053037,Wear
702078331,2031053037,Age
970300235,2031053037,Electrical Stress
352393270,2031053037,Electrical Stress
1710095332,2031053037,Wear
1999823624,966421274,Rust
1647569680,966421274,Environmental Exposure
1719490157,966421274,Thermal Stress
2116885723,772254938,Environmental Exposure
1796962398,772254938,Rust
522236619,772254938,Environmental Exposure
1084132738,772254938,Wear
703051171,772254938,Thermal Stress
2103187537,623402067,Rust
633946546,623402067,Electrical Stress
1176760052,623402067,Environmental Exposure
930768194,623402067,Electrical Stress
731277976,1912548201,Rust
1972933470,1912548201,Physical Damage
745260658,1912548201,Age
1756553243,1580299960,Weather Damage
1671591192,1580299960,Environmental Exposure
519551953,1580299960,Electrical Stress
1273060471,1580299960,Electrical Stress
1002881049,1580299960,Environmental Exposure
777506978,380785958,Age
692697538,380785958,Weather Damage
1167230720,380785958,Electrical Stress
1617742878,1253193738,Thermal Stress
297419739,1253193738,Electrical Stress
608476382,1253193738,Age
331716203,1253193738,Physical Damage
681288717,1244959110,Age
530840273,1244959110,Rust
1863419591,1244959110,Wear
1307365635,1244959110,Physical Damage
889225718,1244959110,Environmental Exposure
968833573,976450170,Environmental Exposure
504985238,976450170,Rust
2091429512,976450170,Age
1549313254,976450170,Wear
930419289,566598478,Weather Damage
1442970820,566598478,Electrical Stress
1657858079,566598478,Age
559997635,1313956316,Physical Damage
18674118,1313956316,Electrical Stress
1179100996,1313956316,Age
646285993,2032249311,Electrical Stress
1184917506,2032249311,Rust
876466334,2032249311,Environmental Exposure
1989112967,2032249311,Physical Damage
767134840,2032249311,Rust
1926028316,52484239,Electrical Stress
460084042,52484239,Weather Damage
1259417861,52484239,Electrical Stress
504481596,1705260393,Physical Damage
1338145388,1705260393,Electrical Stress
2114051990,1705260393,Environmental Exposure
1421992677,1705260393,Physical Damage
1934039379,1705260393,Rust
377207432,90269488,Age
62676733,90269488,Electrical Stress
1904522510,90269488,Thermal Stress
3052640,90269488,Physical Damage
1302323692,90269488,Environmental Exposure
1016992040,1766580511,Electrical Stress
990929700,1766580511,Wear
126850002,1766580511,Environmental Exposure
1070878966,1008878900,Rust
478310496,1412616711,Electrical Stress
386384512,1412616711,Electrical Stress
1817457608,1412616711,Age
742972241,1412616711,Environmental Exposure
1266940747,1412616711,Thermal Stress
1268782410,1937384624,Thermal Stress
1699885367,1937384624,Rust
1361238252,1937384624,Rust
1147244201,1937384624,Environmental Exposure
1516533017,683096314,Weather Damage
535969288,683096314,Environmental Exposure
1803579557,683096314,Environmental Exposure
585664062,683096314,Weather Damage
2014099687,1247676501,Weather Damage
790586885,1247676501,Weather Damage
1327431143,1247676501,Thermal Stress
497636957,1247676501,Electrical Stress
1003905853,365852514,Weather Damage
1032039392,365852514,Wear
1676679596,2022856634,Age
142701369,2022856634,Environmental Exposure
829811038,2022856634,Thermal Stress
1692870044,715806514,Rust
1673403366,1213160918,Thermal Stress
1756375557,1213160918,Wear
109383636,1213160918,Rust
351911450,1213160918,Age
1231325149,1213160918,Weather Damage
490682511,1365463886,Thermal Stress
1003892298,1365463886,Wear
1083165066,1365463886,Physical Damage
1773296332,1365463886,Environmental Exposure
61204663,1365463886,Rust
251872874,1821304851,Wear
1041023062,1821304851,Electrical Stress
437493823,1821304851,Physical Damage
1536478456,1821304851,Wear
662993753,1821304851,Rust
980777670,369653889,Rust
1108015428,369653889,Weather Damage
907279294,369653889,Rust
145883104,369653889,Thermal Stress
1563559841,369653889,Weather Damage
1949230034,1651303472,Weather Damage
399465357,1651303472,Rust
1946531180,1651303472,Age
1642817918,191622082,Thermal Stress
95674844,191622082,Age
1993134070,191622082,Wear
1283613967,820924145,Rust
602657569,820924145,Weather Damage
685103292,820924145,Physical Damage
1159680028,820924145,Wear
1965740759,820924145,Thermal Stress
1098013908,36470642,Weather Damage
1023313454,36470642,Physical Damage
635571506,36470642,Age
544411843,36470642,Wear
403649113,389858258,Age
1263881753,389858258,Rust
1100951908,389858258,Electrical Stress
132428941,389858258,Weather Damage
299917095,526482,Age
1396325752,526482,Rust
57168766,526482,Age
1094413335,526482,Electrical Stress
560640622,526482,Weather Damage
709588131,1452300599,Wear
984390607,1452300599,Rust
430076305,1452300599,Electrical Stress
792782840,1385032271,Thermal Stress
1858987113,1385032271,Rust
352189598,1385032271,Environmental Exposure
35963110,1385032271,Thermal Stress
1136824875,86926177,Rust
1468773661,86926177,Environmental Exposure
1309434634,86926177,Rust
1852440708,86926177,Electrical Stress
806647262,86926177,Electrical Stress
278795857,769058139,Environmental Exposure
2024186738,769058139,Age
198511809,769058139,Environmental Exposure
119217927,769058139,Physical Damage
264646182,769058139,Electrical Stress
224547533,321627279,Thermal Stress
1198285327,321627279,Rust
652296323,321627279,Electrical Stress
1362538941,321627279,Electrical Stress
469094540,321627279,Wear
1814582432,1505236168,Wear
1638436516,1505236168,Environmental Exposure
1622433775,1505236168,Rust
2089325696,1505236168,Physical Damage
458812081,1505236168,Physical Damage
